orderID,customerID,employeeID,orderDate,requiredDate,shippedDate,shipVia,freight,shipName,shipAddress,shipCity,shipRegion,shipPostalCode,shipCountry
10819,1012,2,2017-01-07 00:00:00.000,2017-02-04 00:00:00.000,2017-01-16 00:00:00.000,3,19.76,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina
10820,1065,3,2017-01-07 00:00:00.000,2017-02-04 00:00:00.000,2017-01-13 00:00:00.000,2,37.52,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
10821,1075,1,2017-01-08 00:00:00.000,2017-02-05 00:00:00.000,2017-01-15 00:00:00.000,1,36.68,Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA
10822,1082,6,2017-01-08 00:00:00.000,2017-02-05 00:00:00.000,2017-01-16 00:00:00.000,3,7.00,Trail's Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,WA,98034,USA
10823,1046,5,2017-01-09 00:00:00.000,2017-02-06 00:00:00.000,2017-01-13 00:00:00.000,2,163.97,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
10824,1024,8,2017-01-09 00:00:00.000,2017-02-06 00:00:00.000,2017-01-30 00:00:00.000,1,1.23,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
10825,1017,1,2017-01-09 00:00:00.000,2017-02-06 00:00:00.000,2017-01-14 00:00:00.000,1,79.25,Drachenblut Delikatessen,Walserweg 21,Aachen,,52066,Germany
10826,1007,6,2017-01-12 00:00:00.000,2017-02-09 00:00:00.000,2017-02-06 00:00:00.000,1,7.09,Blondel père et fils,24, place Kléber,Strasbourg,,67000,France
10827,1009,1,2017-01-12 00:00:00.000,2017-01-26 00:00:00.000,2017-02-06 00:00:00.000,2,63.54,Bon app',12, rue des Bouchers,Marseille,,13008,France
10828,1064,9,2017-01-13 00:00:00.000,2017-01-27 00:00:00.000,2017-02-04 00:00:00.000,1,90.85,Rancho grande,Av. del Libertador 900,Buenos Aires,,1010,Argentina
10829,1038,9,2017-01-13 00:00:00.000,2017-02-10 00:00:00.000,2017-01-23 00:00:00.000,1,154.72,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK
10830,1081,4,2017-01-13 00:00:00.000,2017-02-24 00:00:00.000,2017-01-21 00:00:00.000,2,81.83,Tradiçao Hipermercados,Av. Inês de Castro, 414,Sao Paulo,SP,05634-030,Brazil
10831,1070,3,2017-01-14 00:00:00.000,2017-02-11 00:00:00.000,2017-01-23 00:00:00.000,2,72.19,Santé Gourmet,Erling Skakkes gate 78,Stavern,,4110,Norway
10832,1041,2,2017-01-14 00:00:00.000,2017-02-11 00:00:00.000,2017-01-19 00:00:00.000,2,43.26,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France
10833,1056,6,2017-01-15 00:00:00.000,2017-02-12 00:00:00.000,2017-01-23 00:00:00.000,2,71.49,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany
10834,1081,1,2017-01-15 00:00:00.000,2017-02-12 00:00:00.000,2017-01-19 00:00:00.000,3,29.78,Tradiçao Hipermercados,Av. Inês de Castro, 414,Sao Paulo,SP,05634-030,Brazil
10835,1001,1,2017-01-15 00:00:00.000,2017-02-12 00:00:00.000,2017-01-21 00:00:00.000,3,69.53,Alfred's Futterkiste,Obere Str. 57,Berlin,,12209,Germany
10836,1020,7,2017-01-16 00:00:00.000,2017-02-13 00:00:00.000,2017-01-21 00:00:00.000,1,411.88,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10837,1005,9,2017-01-16 00:00:00.000,2017-02-13 00:00:00.000,2017-01-23 00:00:00.000,3,13.32,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden
10838,1047,3,2017-01-19 00:00:00.000,2017-02-16 00:00:00.000,2017-01-23 00:00:00.000,3,59.28,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10839,1081,3,2017-01-19 00:00:00.000,2017-02-16 00:00:00.000,2017-01-22 00:00:00.000,3,35.43,Tradiçao Hipermercados,Av. Inês de Castro, 414,Sao Paulo,SP,05634-030,Brazil
10840,1047,4,2017-01-19 00:00:00.000,2017-03-02 00:00:00.000,2017-02-16 00:00:00.000,2,2.71,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10841,1076,5,2017-01-20 00:00:00.000,2017-02-17 00:00:00.000,2017-01-29 00:00:00.000,2,424.30,Suprêmes délices,Boulevard Tirou, 255,Charleroi,,B-6000,Belgium
10842,1080,1,2017-01-20 00:00:00.000,2017-02-17 00:00:00.000,2017-01-29 00:00:00.000,3,54.42,Tortuga Restaurante,Avda. Azteca 123,México D.F.,,05033,Mexico
10843,1084,4,2017-01-21 00:00:00.000,2017-02-18 00:00:00.000,2017-01-26 00:00:00.000,2,9.26,Victuailles en stock,2, rue du Commerce,Lyon,,69004,France
10844,1059,8,2017-01-21 00:00:00.000,2017-02-18 00:00:00.000,2017-01-26 00:00:00.000,2,25.22,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria
10845,1063,8,2017-01-21 00:00:00.000,2017-02-04 00:00:00.000,2017-01-30 00:00:00.000,1,212.98,1063-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
10846,1076,2,2017-01-22 00:00:00.000,2017-03-05 00:00:00.000,2017-01-23 00:00:00.000,3,56.46,Suprêmes délices,Boulevard Tirou, 255,Charleroi,,B-6000,Belgium
10847,1071,4,2017-01-22 00:00:00.000,2017-02-05 00:00:00.000,2017-02-10 00:00:00.000,3,487.57,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10848,1016,7,2017-01-23 00:00:00.000,2017-02-20 00:00:00.000,2017-01-29 00:00:00.000,2,38.24,Consolidated Holdings,Berkeley Gardens 12  Brewery,London,,WX1 6LT,UK
10849,1039,9,2017-01-23 00:00:00.000,2017-02-20 00:00:00.000,2017-01-30 00:00:00.000,2,0.56,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany
10850,1084,1,2017-01-23 00:00:00.000,2017-03-06 00:00:00.000,2017-01-30 00:00:00.000,1,49.19,Victuailles en stock,2, rue du Commerce,Lyon,,69004,France
10851,1067,5,2017-01-26 00:00:00.000,2017-02-23 00:00:00.000,2017-02-02 00:00:00.000,1,160.55,Ricardo Adocicados,Av. Copacabana, 267,Rio de Janeiro,RJ,02389-890,Brazil
10852,1065,8,2017-01-26 00:00:00.000,2017-02-09 00:00:00.000,2017-01-30 00:00:00.000,1,174.05,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
10853,1006,9,2017-01-27 00:00:00.000,2017-02-24 00:00:00.000,2017-02-03 00:00:00.000,2,53.83,Blauer See Delikatessen,Forsterstr. 57,Mannheim,,68306,Germany
10854,1020,3,2017-01-27 00:00:00.000,2017-02-24 00:00:00.000,2017-02-05 00:00:00.000,2,100.22,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10855,1055,3,2017-01-27 00:00:00.000,2017-02-24 00:00:00.000,2017-02-04 00:00:00.000,1,170.97,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
10856,1003,3,2017-01-28 00:00:00.000,2017-02-25 00:00:00.000,2017-02-10 00:00:00.000,2,58.43,Antonio Moreno Taquería,Mataderos  2312,México D.F.,,05023,Mexico
10857,1005,8,2017-01-28 00:00:00.000,2017-02-25 00:00:00.000,2017-02-06 00:00:00.000,2,188.85,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden
10858,1040,2,2017-01-29 00:00:00.000,2017-02-26 00:00:00.000,2017-02-03 00:00:00.000,1,52.51,La corne d'abondance,67, avenue de l'Europe,Versailles,,78000,France
10859,1025,1,2017-01-29 00:00:00.000,2017-02-26 00:00:00.000,2017-02-02 00:00:00.000,2,76.10,Frankenversand,Berliner Platz 43,München,,80805,Germany
10860,1026,3,2017-01-29 00:00:00.000,2017-02-26 00:00:00.000,2017-02-04 00:00:00.000,3,19.26,France restauration,54, rue Royale,Nantes,,44000,France
10861,1089,4,2017-01-30 00:00:00.000,2017-02-27 00:00:00.000,2017-02-17 00:00:00.000,2,14.93,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
10862,1044,8,2017-01-30 00:00:00.000,2017-03-13 00:00:00.000,2017-02-02 00:00:00.000,2,53.23,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany
10863,1035,4,2017-02-02 00:00:00.000,2017-03-02 00:00:00.000,2017-02-17 00:00:00.000,2,30.26,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10864,1004,4,2017-02-02 00:00:00.000,2017-03-02 00:00:00.000,2017-02-09 00:00:00.000,2,3.04,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
10865,1063,2,2017-02-02 00:00:00.000,2017-02-16 00:00:00.000,2017-02-12 00:00:00.000,1,348.14,1063-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
10866,1005,5,2017-02-03 00:00:00.000,2017-03-03 00:00:00.000,2017-02-12 00:00:00.000,1,109.11,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden
10867,1048,6,2017-02-03 00:00:00.000,2017-03-17 00:00:00.000,2017-02-11 00:00:00.000,1,1.93,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA
10868,1062,7,2017-02-04 00:00:00.000,2017-03-04 00:00:00.000,2017-02-23 00:00:00.000,2,191.27,Queen Cozinha,Alameda dos Canàrios, 891,Sao Paulo,SP,05487-020,Brazil
10869,1072,5,2017-02-04 00:00:00.000,2017-03-04 00:00:00.000,2017-02-09 00:00:00.000,1,143.28,Seven Seas Imports,90 Wadhurst Rd.,London,,OX15 4NB,UK
10870,1091,5,2017-02-04 00:00:00.000,2017-03-04 00:00:00.000,2017-02-13 00:00:00.000,3,12.04,Wolski Zajazd,ul. Filtrowa 68,Warszawa,,01-012,Poland
10871,1009,9,2017-02-05 00:00:00.000,2017-03-05 00:00:00.000,2017-02-10 00:00:00.000,2,112.27,Bon app',12, rue des Bouchers,Marseille,,13008,France
10872,1030,5,2017-02-05 00:00:00.000,2017-03-05 00:00:00.000,2017-02-09 00:00:00.000,2,175.32,Godos Cocina Típica,C/ Romero, 33,Sevilla,,41101,Spain
10873,1090,4,2017-02-06 00:00:00.000,2017-03-06 00:00:00.000,2017-02-09 00:00:00.000,1,0.82,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland
10874,1030,5,2017-02-06 00:00:00.000,2017-03-06 00:00:00.000,2017-02-11 00:00:00.000,2,19.58,Godos Cocina Típica,C/ Romero, 33,Sevilla,,41101,Spain
10875,1005,4,2017-02-06 00:00:00.000,2017-03-06 00:00:00.000,2017-03-03 00:00:00.000,2,32.37,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden
10876,1009,7,2017-02-09 00:00:00.000,2017-03-09 00:00:00.000,2017-02-12 00:00:00.000,3,60.42,Bon app',12, rue des Bouchers,Marseille,,13008,France
10877,1067,1,2017-02-09 00:00:00.000,2017-03-09 00:00:00.000,2017-02-19 00:00:00.000,1,38.06,Ricardo Adocicados,Av. Copacabana, 267,Rio de Janeiro,RJ,02389-890,Brazil
10878,1063,4,2017-02-10 00:00:00.000,2017-03-10 00:00:00.000,2017-02-12 00:00:00.000,1,46.69,1063-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
10879,1090,3,2017-02-10 00:00:00.000,2017-03-10 00:00:00.000,2017-02-12 00:00:00.000,3,8.50,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland
10880,1024,7,2017-02-10 00:00:00.000,2017-03-24 00:00:00.000,2017-02-18 00:00:00.000,1,88.01,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
10881,1012,4,2017-02-11 00:00:00.000,2017-03-11 00:00:00.000,2017-02-18 00:00:00.000,1,2.84,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina
10882,1071,4,2017-02-11 00:00:00.000,2017-03-11 00:00:00.000,2017-02-20 00:00:00.000,3,23.10,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10883,1048,8,2017-02-12 00:00:00.000,2017-03-12 00:00:00.000,2017-02-20 00:00:00.000,3,0.53,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA
10884,1045,4,2017-02-12 00:00:00.000,2017-03-12 00:00:00.000,2017-02-13 00:00:00.000,2,90.97,Let's Stop N Shop,87 Polk St. Suite 5,San Francisco,CA,94117,USA
10885,1076,6,2017-02-12 00:00:00.000,2017-03-12 00:00:00.000,2017-02-18 00:00:00.000,3,5.64,Suprêmes délices,Boulevard Tirou, 255,Charleroi,,B-6000,Belgium
10886,1034,1,2017-02-13 00:00:00.000,2017-03-13 00:00:00.000,2017-03-02 00:00:00.000,1,4.99,Hanari Carnes,Rua do Paço, 67,Rio de Janeiro,RJ,05454-876,Brazil
10887,1029,8,2017-02-13 00:00:00.000,2017-03-13 00:00:00.000,2017-02-16 00:00:00.000,3,1.25,Galería del gastronómo,Rambla de Cataluña, 23,Barcelona,,8022,Spain
10888,1030,1,2017-02-16 00:00:00.000,2017-03-16 00:00:00.000,2017-02-23 00:00:00.000,2,51.87,Godos Cocina Típica,C/ Romero, 33,Sevilla,,41101,Spain
10889,1065,9,2017-02-16 00:00:00.000,2017-03-16 00:00:00.000,2017-02-23 00:00:00.000,3,280.61,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
10890,1018,7,2017-02-16 00:00:00.000,2017-03-16 00:00:00.000,2017-02-18 00:00:00.000,1,32.76,Du monde entier,67, rue des Cinquante Otages,Nantes,,44000,France
10891,1044,7,2017-02-17 00:00:00.000,2017-03-17 00:00:00.000,2017-02-19 00:00:00.000,2,20.37,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany
10892,1050,4,2017-02-17 00:00:00.000,2017-03-17 00:00:00.000,2017-02-19 00:00:00.000,2,120.27,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium
10893,1039,9,2017-02-18 00:00:00.000,2017-03-18 00:00:00.000,2017-02-20 00:00:00.000,2,77.78,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany
10894,1071,1,2017-02-18 00:00:00.000,2017-03-18 00:00:00.000,2017-02-20 00:00:00.000,1,116.13,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10895,1020,3,2017-02-18 00:00:00.000,2017-03-18 00:00:00.000,2017-02-23 00:00:00.000,1,162.75,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10896,1050,7,2017-02-19 00:00:00.000,2017-03-19 00:00:00.000,2017-02-27 00:00:00.000,3,32.45,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium
10897,1037,3,2017-02-19 00:00:00.000,2017-03-19 00:00:00.000,2017-02-25 00:00:00.000,2,603.54,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10898,1054,4,2017-02-20 00:00:00.000,2017-03-20 00:00:00.000,2017-03-06 00:00:00.000,2,1.27,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina
10899,1046,5,2017-02-20 00:00:00.000,2017-03-20 00:00:00.000,2017-02-26 00:00:00.000,3,1.21,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
10900,1088,1,2017-02-20 00:00:00.000,2017-03-20 00:00:00.000,2017-03-04 00:00:00.000,2,1.66,Wellington Importadora,Rua do Mercado, 12,Resende,SP,08737-363,Brazil
10901,1035,4,2017-02-23 00:00:00.000,2017-03-23 00:00:00.000,2017-02-26 00:00:00.000,1,62.09,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10902,1024,1,2017-02-23 00:00:00.000,2017-03-23 00:00:00.000,2017-03-03 00:00:00.000,1,44.15,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
10903,1034,3,2017-02-24 00:00:00.000,2017-03-24 00:00:00.000,2017-03-04 00:00:00.000,3,36.71,Hanari Carnes,Rua do Paço, 67,Rio de Janeiro,RJ,05454-876,Brazil
10904,1089,3,2017-02-24 00:00:00.000,2017-03-24 00:00:00.000,2017-02-27 00:00:00.000,3,162.95,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
10905,1088,9,2017-02-24 00:00:00.000,2017-03-24 00:00:00.000,2017-03-06 00:00:00.000,2,13.72,Wellington Importadora,Rua do Mercado, 12,Resende,SP,08737-363,Brazil
10906,1091,4,2017-02-25 00:00:00.000,2017-03-11 00:00:00.000,2017-03-03 00:00:00.000,3,26.29,Wolski Zajazd,ul. Filtrowa 68,Warszawa,,01-012,Poland
10907,1074,6,2017-02-25 00:00:00.000,2017-03-25 00:00:00.000,2017-02-27 00:00:00.000,3,9.19,Spécialités du monde,25, rue Lauriston,Paris,,75016,France
10908,1066,4,2017-02-26 00:00:00.000,2017-03-26 00:00:00.000,2017-03-06 00:00:00.000,2,32.96,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy
10909,1070,1,2017-02-26 00:00:00.000,2017-03-26 00:00:00.000,2017-03-10 00:00:00.000,2,53.05,Santé Gourmet,Erling Skakkes gate 78,Stavern,,4110,Norway
10910,1090,1,2017-02-26 00:00:00.000,2017-03-26 00:00:00.000,2017-03-04 00:00:00.000,3,38.11,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland
10911,1030,3,2017-02-26 00:00:00.000,2017-03-26 00:00:00.000,2017-03-05 00:00:00.000,1,38.19,Godos Cocina Típica,C/ Romero, 33,Sevilla,,41101,Spain
10912,1037,2,2017-02-26 00:00:00.000,2017-03-26 00:00:00.000,2017-03-18 00:00:00.000,2,580.91,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10913,1062,4,2017-02-26 00:00:00.000,2017-03-26 00:00:00.000,2017-03-04 00:00:00.000,1,33.05,Queen Cozinha,Alameda dos Canàrios, 891,Sao Paulo,SP,05487-020,Brazil
10914,1062,6,2017-02-27 00:00:00.000,2017-03-27 00:00:00.000,2017-03-02 00:00:00.000,1,21.19,Queen Cozinha,Alameda dos Canàrios, 891,Sao Paulo,SP,05487-020,Brazil
10915,1080,2,2017-02-27 00:00:00.000,2017-03-27 00:00:00.000,2017-03-02 00:00:00.000,2,3.51,Tortuga Restaurante,Avda. Azteca 123,México D.F.,,05033,Mexico
10916,1064,1,2017-02-27 00:00:00.000,2017-03-27 00:00:00.000,2017-03-09 00:00:00.000,2,63.77,Rancho grande,Av. del Libertador 900,Buenos Aires,,1010,Argentina
10917,1069,4,2017-03-02 00:00:00.000,2017-03-30 00:00:00.000,2017-03-11 00:00:00.000,2,8.29,Romero y tomillo,Gran Vía, 1,Madrid,,28001,Spain
10918,1010,3,2017-03-02 00:00:00.000,2017-03-30 00:00:00.000,2017-03-11 00:00:00.000,3,48.83,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
10919,1047,2,2017-03-02 00:00:00.000,2017-03-30 00:00:00.000,2017-03-04 00:00:00.000,2,19.80,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10920,1004,4,2017-03-03 00:00:00.000,2017-03-31 00:00:00.000,2017-03-09 00:00:00.000,2,29.61,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
10921,1083,1,2017-03-03 00:00:00.000,2017-04-14 00:00:00.000,2017-03-09 00:00:00.000,1,176.48,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark
10922,1034,5,2017-03-03 00:00:00.000,2017-03-31 00:00:00.000,2017-03-05 00:00:00.000,3,62.74,Hanari Carnes,Rua do Paço, 67,Rio de Janeiro,RJ,05454-876,Brazil
10923,1041,7,2017-03-03 00:00:00.000,2017-04-14 00:00:00.000,2017-03-13 00:00:00.000,3,68.26,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France
10924,1005,3,2017-03-04 00:00:00.000,2017-04-01 00:00:00.000,2017-04-08 00:00:00.000,2,151.52,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden
10925,1034,3,2017-03-04 00:00:00.000,2017-04-01 00:00:00.000,2017-03-13 00:00:00.000,1,2.27,Hanari Carnes,Rua do Paço, 67,Rio de Janeiro,RJ,05454-876,Brazil
10926,1002,4,2017-03-04 00:00:00.000,2017-04-01 00:00:00.000,2017-03-11 00:00:00.000,3,39.92,Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,,05021,Mexico
10927,1040,4,2017-03-05 00:00:00.000,2017-04-02 00:00:00.000,2017-04-08 00:00:00.000,1,19.79,La corne d'abondance,67, avenue de l'Europe,Versailles,,78000,France
10928,1029,1,2017-03-05 00:00:00.000,2017-04-02 00:00:00.000,2017-03-18 00:00:00.000,1,1.36,Galería del gastronómo,Rambla de Cataluña, 23,Barcelona,,8022,Spain
10929,1025,6,2017-03-05 00:00:00.000,2017-04-02 00:00:00.000,2017-03-12 00:00:00.000,1,33.93,Frankenversand,Berliner Platz 43,München,,80805,Germany
10930,1076,4,2017-03-06 00:00:00.000,2017-04-17 00:00:00.000,2017-03-18 00:00:00.000,3,15.55,Suprêmes délices,Boulevard Tirou, 255,Charleroi,,B-6000,Belgium
10931,1068,4,2017-03-06 00:00:00.000,2017-03-20 00:00:00.000,2017-03-19 00:00:00.000,2,13.60,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland
10932,1009,8,2017-03-06 00:00:00.000,2017-04-03 00:00:00.000,2017-03-24 00:00:00.000,1,134.64,Bon app',12, rue des Bouchers,Marseille,,13008,France
10933,1038,6,2017-03-06 00:00:00.000,2017-04-03 00:00:00.000,2017-03-16 00:00:00.000,3,54.15,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK
10934,1044,3,2017-03-09 00:00:00.000,2017-04-06 00:00:00.000,2017-03-12 00:00:00.000,3,32.01,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany
10935,1088,4,2017-03-09 00:00:00.000,2017-04-06 00:00:00.000,2017-03-18 00:00:00.000,3,47.59,Wellington Importadora,Rua do Mercado, 12,Resende,SP,08737-363,Brazil
10936,1032,3,2017-03-09 00:00:00.000,2017-04-06 00:00:00.000,2017-03-18 00:00:00.000,2,33.68,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
10937,1012,7,2017-03-10 00:00:00.000,2017-03-24 00:00:00.000,2017-03-13 00:00:00.000,3,31.51,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina
10938,1063,3,2017-03-10 00:00:00.000,2017-04-07 00:00:00.000,2017-03-16 00:00:00.000,2,31.89,1063-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
10939,1049,2,2017-03-10 00:00:00.000,2017-04-07 00:00:00.000,2017-03-13 00:00:00.000,2,76.33,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy
10940,1009,8,2017-03-11 00:00:00.000,2017-04-08 00:00:00.000,2017-03-23 00:00:00.000,3,19.77,Bon app',12, rue des Bouchers,Marseille,,13008,France
10941,1071,7,2017-03-11 00:00:00.000,2017-04-08 00:00:00.000,2017-03-20 00:00:00.000,2,400.81,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10942,1066,9,2017-03-11 00:00:00.000,2017-04-08 00:00:00.000,2017-03-18 00:00:00.000,3,17.95,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy
10943,1011,4,2017-03-11 00:00:00.000,2017-04-08 00:00:00.000,2017-03-19 00:00:00.000,2,2.17,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK
10944,1010,6,2017-03-12 00:00:00.000,2017-03-26 00:00:00.000,2017-03-13 00:00:00.000,3,52.92,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
10945,1052,4,2017-03-12 00:00:00.000,2017-04-09 00:00:00.000,2017-03-18 00:00:00.000,1,10.22,Morgenstern Gesundkost,Heerstr. 22,Leipzig,,04179,Germany
10946,1083,1,2017-03-12 00:00:00.000,2017-04-09 00:00:00.000,2017-03-19 00:00:00.000,2,27.20,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark
10947,1011,3,2017-03-13 00:00:00.000,2017-04-10 00:00:00.000,2017-03-16 00:00:00.000,2,3.26,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK
10948,1030,3,2017-03-13 00:00:00.000,2017-04-10 00:00:00.000,2017-03-19 00:00:00.000,3,23.39,Godos Cocina Típica,C/ Romero, 33,Sevilla,,41101,Spain
10949,1010,2,2017-03-13 00:00:00.000,2017-04-10 00:00:00.000,2017-03-17 00:00:00.000,3,74.44,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
10950,1049,1,2017-03-16 00:00:00.000,2017-04-13 00:00:00.000,2017-03-23 00:00:00.000,2,2.50,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy
10951,1068,9,2017-03-16 00:00:00.000,2017-04-27 00:00:00.000,2017-04-07 00:00:00.000,2,30.85,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland
10952,1001,1,2017-03-16 00:00:00.000,2017-04-27 00:00:00.000,2017-03-24 00:00:00.000,1,40.42,Alfred's Futterkiste,Obere Str. 57,Berlin,,12209,Germany
10953,1004,9,2017-03-16 00:00:00.000,2017-03-30 00:00:00.000,2017-03-25 00:00:00.000,2,23.72,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
10954,1047,5,2017-03-17 00:00:00.000,2017-04-28 00:00:00.000,2017-03-20 00:00:00.000,1,27.91,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10955,1024,8,2017-03-17 00:00:00.000,2017-04-14 00:00:00.000,2017-03-20 00:00:00.000,2,3.26,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
10956,1006,6,2017-03-17 00:00:00.000,2017-04-28 00:00:00.000,2017-03-20 00:00:00.000,2,44.65,Blauer See Delikatessen,Forsterstr. 57,Mannheim,,68306,Germany
10957,1035,8,2017-03-18 00:00:00.000,2017-04-15 00:00:00.000,2017-03-27 00:00:00.000,3,105.36,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10958,1054,7,2017-03-18 00:00:00.000,2017-04-15 00:00:00.000,2017-03-27 00:00:00.000,2,49.56,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina
10959,1031,6,2017-03-18 00:00:00.000,2017-04-29 00:00:00.000,2017-03-23 00:00:00.000,2,4.98,Gourmet Lanchonetes,Av. Brasil, 442,Campinas,SP,04876-786,Brazil
10960,1035,3,2017-03-19 00:00:00.000,2017-04-02 00:00:00.000,2017-04-08 00:00:00.000,1,2.08,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
